FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
0 05 069,Canal receptor,0,Mie,,,,,
0 05 069,Canal receptor,1,Rayleigh,,,,,
0 05 069,Canal receptor,2,Reservada,,,,,
0 05 069,Canal receptor,3,Valor faltante,,,,,
