Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311003,Variables ACARS standard transmises,,010070,Altitude de l'aéronef indiquée,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311003,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311003,,,011002,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311003,,,012001,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311003,,,013002,Rapport de mélange,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,Variables ACARS supplémentaires transmises,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,011034,Vitesse des rafales verticales,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,011035,Accélération des rafales verticales,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,taux de dissipation des tourbillons,,011075,Intensité moyenne de la turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,taux de dissipation des tourbillons,,011076,Intensité maximale de la turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,033025,Indicateur de valeurs ACARS interpolées,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311004,,,033026,Qualité de la mesure de l'humidité,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,Messages AMDAR standard,,001008,Numéro d'immatriculation de l'aéronef ou autre identification,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,001023,Numéro de la séquence d'observations,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,précision élevée,,301021,Latitude/longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,301011,"Année, mois, jour",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,301013,"Heure, minute, seconde",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,007010,Niveau de vol,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,008009,Phase de vol détaillée de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,011002,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,011031,Degré de turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,011036,Équivalent maximal dérivé de la vitesse des rafales verticales,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,012101,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311005,,,033025,Indicateur de valeurs ACARS interpolées,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311006,Données AMDAR ou données d'aéronefs pour un niveau sans indication de la latitude et de la longitude,,007010,Niveau de vol,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311006,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311006,,,011002,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311006,,,002064,Qualité de l'angle de roulis de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311006,,,012101,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311006,,,012103,Point de rosée,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,Données d'aéronefs pour un niveau avec indication de la latitude et de la longitude,,007010,Niveau de vol,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,précision élevée,,301021,Latitude/longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,,,011002,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,,,002064,Qualité de l'angle de roulis de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,,,012101,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311007,,,012103,Point de rosée,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,Profil des phases ascendante et descendante d'un vol d'aéronef sans indication de la latitude et de la longitude à chaque niveau,,001008,Numéro d'immatriculation de l'aéronef ou autre identification,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,,,301011,"Année, mois, jour",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,,,301013,"Heure, minute, seconde",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,précision élevée,,301021,Latitude/longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,,,008004,Phase de vol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,,,031001,Facteur de répétition différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311008,,,311006,Données AMDAR ou données d'aéronefs pour un niveau sans indication de la latitude et de la longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,Profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau,,001008,Numéro d'immatriculation de l'aéronef ou autre identification,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,,,301011,"Année, mois, jour",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,,,301013,"Heure, minute, seconde",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,précision élevée,,301021,Latitude/longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,,,008004,Phase de vol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,,,031001,Facteur de répétition différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311009,,,311007,Données d'aéronefs pour un niveau avec indication de la latitude et de la longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"Modèle BUFR pour les données AMDAR, version 7",,001008,Numéro d'immatriculation de l'aéronef ou autre identification,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,001023,Numéro de la séquence d'observations,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,001006,Numéro de vol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,001110,Immatriculation de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,001111,Aéroport de départ,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,001112,Aéroport de destination,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,204002,Ajouter un champ associé,2 bits de long,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031021,Signification du champ associé,= 8 Renseignements sur la qualité sur 2 bits,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,301011,"Année, mois, jour",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,301013,"Heure, minute, seconde",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,précision élevée,,301021,Latitude/longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,007010,Niveau de vol,Altitude pression,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,Système mondial de navigation par satellite,,010053,Altitude GNSS,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,008009,Phase de vol détaillée de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011002,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,002064,Qualité de l'angle de roulis de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011100,Vitesse vraie de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,composante u,,011101,Vitesse sol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,composante v,,011102,Vitesse sol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,composante w,,011103,Vitesse sol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011104,"Cap vrai de l'aéronef, du navire ou de la plate-forme mobile",Cap vrai de l'aéronef,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,012101,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,002170,Capteurs d'humidité de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,201144,Changer le champ de données,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,202133,Changer d'échelle,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,013002,Rapport de mélange,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,202000,Changement d'échelle,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,201000,Changement du champ de données,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,201135,Changer le champ de données,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,202130,Changer d'échelle,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,013003,Humidité relative,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,202000,Changement d'échelle,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,201000,Changement du champ de données,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,012103,Point de rosée,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,033026,Qualité de la mesure de l'humidité,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,020042,Givrage de la cellule,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,103000,Répétition différée de 3 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,020043,Teneur maximale en eau à l'état liquide,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,020044,Teneur moyenne en eau à l'état liquide,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,020045,Grosses gouttes d'eau surfondues,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,101000,Répétition différée de 1 descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,033025,Indicateur de valeurs ACARS interpolées,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,103000,Répétition différée de 3 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031001,Facteur de répétition différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,taux de dissipation des tourbillons,,011075,Intensité moyenne de la turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,taux de dissipation des tourbillons,,011076,Intensité maximale de la turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011039,Étalement dans le temps de l'apparition du taux maximal de dissipation des tourbillons,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,102000,Répétition différée de 2 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011037,Indice de turbulence,Taux de dissipation des tourbillons,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011077,Intervalle d'enregistrement ou temps moyen pour établir le taux de dissipation des tourbillons,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,103000,Répétition différée de 3 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011034,Vitesse des rafales verticales,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011035,Accélération des rafales verticales,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011036,Équivalent maximal dérivé de la vitesse des rafales verticales,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,204000,Ajout d'un champ associé,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,119000,Répétition différée de 19 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031001,Facteur de répétition différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,301011,"Année, mois, jour",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,301013,"Heure, minute, seconde",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,précision élevée,,301021,Latitude/longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classics),311010,,,007007,Hauteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011105,Version de l'algorithme du taux de dissipation des tourbillons,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,204007,Ajouter un champ associé,7 bits de long,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,031021,Signification du champ associé,= 7 Degré de confiance,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,taux de dissipation des tourbillons,,011076,Intensité maximale de la turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,taux de dissipation des tourbillons,,011075,Intensité moyenne de la turbulence,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,204000,Ajout d'un champ associé,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011106,Niveau de confiance minimum associé au fonctionnement,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011107,Nombre maximum d'entrées fausses,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011108,Localisation de la valeur de crête,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011109,Nombre de valeurs justes du taux de dissipation des tourbillons,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,012101,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,201130,Changer le champ de données,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,011084,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,,,201000,Changement du champ de données,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,Modèle IAGOS pour une seule observation,,001023,", version 2 Numéro de la séquence d'observations",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,008004,Phase de vol de l'aéronef,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,301011,"Année, mois, jour",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,301013,"Heure, minute, seconde",,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,faible précision,,005002,Latitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,faible précision,,006002,Longitude,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,007004,Pression,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,011001,Direction du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,011002,Vitesse du vent,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,012101,Température/température de l'air,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,106000,Répétition différée de 6 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,031001,Facteur de répétition différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,008046,Type de constituants chimiques ou physiques de l'atmosphère,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,201139,Changer le champ de données,20 bits de long,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,202126,Changer d'échelle,Échelle: 7,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,mol mol⁻¹,,015026,Concentration du polluant,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,202000,Changement d'échelle,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,201000,Changement du champ de données,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,106000,Répétition différée de 6 descripteurs,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,031001,Facteur de répétition différée du descripteur,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,008046,Type de constituants chimiques ou physiques de l'atmosphère,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,201138,Changer le champ de données,19 bits de long,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,202130,Changer d'échelle,Échelle: 11,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,mol mol⁻¹,,015026,Concentration du polluant,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,202000,Changement d'échelle,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,201000,Changement du champ de données,Annuler,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,015052,Log₁₀ de la concentration en nombre de particules d'aérosols de diamètre supérieur à 5 nm,,,,Operational
11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,,,015053,Log₁₀ de la concentration en nombre de particules d'aérosols de diamètre supérieur à 14 nm,,,,Operational
