FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
0 15 025,Tipo de contaminante,0,Ozono,,,,,
0 15 025,Tipo de contaminante,1-10,Reservadas,,,,,
0 15 025,Tipo de contaminante,11,"Partículas finas (díametro < 2,5 micrones)",,,,,
0 15 025,Tipo de contaminante,12,Partículas finas (díametro < 10 micrones),,,,,
0 15 025,Tipo de contaminante,13-14,Reservadas,,,,,
0 15 025,Tipo de contaminante,15,Valor faltante,,,,,
